JDay,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
83.0,3.7258333333333336,3.643333333333333,3.6158333333333332,3.56125,3.44,3.3129166666666667,3.5370833333333334,4.555,5.980833333333333,7.579166666666667,9.007916666666667,10.065833333333332,10.738333333333332,11.050416666666665,10.980416666666665,10.5825,9.802916666666667,8.22125,6.5808333333333335,5.9075,5.379166666666666,4.997083333333333,4.632916666666667,4.328333333333333
84.0,4.125,3.9579166666666663,3.7504166666666667,3.5695833333333336,3.46875,3.3800000000000003,3.7670833333333333,4.852083333333334,6.340416666666666,8.160833333333334,9.72125,10.78875,11.425833333333335,11.690833333333332,11.560416666666667,11.15125,10.390833333333333,8.724166666666667,6.895,6.0687500000000005,5.392083333333333,4.8725,4.449583333333333,4.147916666666666
85.0,3.86125,3.5837499999999998,3.33375,3.1437500000000003,3.0391666666666666,2.9741666666666666,3.483333333333333,4.724583333333333,6.2683333333333335,8.12375,9.62625,10.595416666666667,11.17375,11.368333333333332,11.204166666666666,10.738333333333335,9.905833333333334,8.247916666666667,6.350416666666667,5.5183333333333335,4.870416666666666,4.294583333333333,3.8433333333333337,3.519166666666667
86.0,3.2883333333333336,3.12625,2.9795833333333337,2.9316666666666666,2.8920833333333333,2.910833333333333,3.3466666666666662,4.37875,5.89375,7.5575,8.976666666666667,10.118333333333334,10.900833333333333,11.354999999999999,11.424166666666666,11.109583333333333,10.397083333333333,8.774583333333334,6.887083333333333,6.041250000000001,5.336666666666667,4.663333333333333,4.187916666666667,3.8225
87.0,3.61125,3.5195833333333333,3.495416666666667,3.481666666666667,3.5133333333333336,3.5391666666666666,3.9812499999999997,4.960833333333333,6.378333333333333,8.08625,9.4525,10.494166666666667,11.1025,11.3675,11.335416666666667,11.08875,10.450000000000001,8.9375,7.242916666666666,6.546250000000001,6.072083333333333,5.579583333333333,5.1575,4.857083333333333
88.0,4.712916666666667,4.739166666666667,4.765,4.772916666666667,4.659583333333333,4.520833333333333,4.8133333333333335,5.672083333333333,7.007083333333333,8.62125,10.026666666666667,10.961666666666666,11.5325,11.842083333333333,11.888333333333334,11.541666666666666,10.815416666666666,9.390833333333333,7.7558333333333325,7.089166666666666,6.548749999999999,6.052499999999999,5.630833333333334,5.314166666666667
89.0,5.042916666666667,4.7941666666666665,4.631666666666667,4.528333333333333,4.4558333333333335,4.368333333333333,5.0475,6.345416666666666,7.948333333333333,9.646666666666667,11.012500000000001,11.864583333333334,12.35125,12.6075,12.47125,11.995416666666666,11.092083333333333,9.650416666666667,8.150833333333333,7.544583333333333,7.03875,6.519166666666667,6.08125,5.755416666666666
90.0,5.56,5.46625,5.34125,5.184166666666667,5.075,5.019166666666667,5.576666666666667,6.5425,7.833749999999999,9.25,10.429583333333333,11.35125,11.988333333333335,12.284999999999998,12.274166666666666,11.965416666666668,11.252083333333333,9.810416666666667,7.9316666666666675,7.0275,6.390000000000001,5.90875,5.599583333333334,5.350833333333333
91.0,5.053333333333334,4.83875,4.692916666666666,4.565416666666667,4.41875,4.304166666666666,4.797916666666667,5.8808333333333325,7.441666666666666,9.02625,10.334166666666667,11.24125,11.77875,12.015,11.956666666666665,11.606250000000001,10.885,9.512916666666667,7.590833333333333,6.5945833333333335,5.911666666666666,5.355416666666667,4.854166666666667,4.531666666666666
92.0,4.339166666666666,4.202916666666667,4.14625,4.149583333333333,4.129583333333334,4.10875,4.670833333333333,5.826250000000001,7.4504166666666665,9.122916666666667,10.519166666666667,11.4475,11.959166666666667,12.150416666666667,12.054583333333333,11.727083333333333,11.0525,9.705,7.759166666666666,6.8425,6.184583333333333,5.607083333333333,5.1779166666666665,4.865833333333334
93.0,4.573333333333333,4.3175,4.072916666666667,3.9616666666666664,3.9404166666666662,3.950416666666667,4.777083333333334,5.976666666666667,7.749583333333334,9.352916666666667,10.59,11.57625,12.224166666666667,12.518333333333333,12.457083333333335,12.042083333333332,11.290416666666667,9.877083333333333,7.845833333333334,6.940833333333333,6.371666666666667,5.841666666666666,5.37375,5.0495833333333335
94.0,4.84875,4.733333333333333,4.647083333333334,4.6120833333333335,4.600416666666667,4.543333333333333,5.13,6.171250000000001,7.5874999999999995,8.993333333333334,10.238333333333333,11.144166666666665,11.764583333333334,12.125416666666666,12.157499999999999,11.866666666666667,11.204583333333332,9.967083333333333,8.250833333333334,7.394583333333333,6.730416666666667,6.071666666666666,5.541250000000001,5.1066666666666665
95.0,4.7299999999999995,4.374583333333334,4.2075000000000005,4.108333333333333,3.950416666666667,3.859583333333333,4.6554166666666665,5.847083333333333,7.5254166666666675,9.165833333333333,10.4325,11.331249999999999,11.990416666666667,12.279583333333333,12.185,11.833333333333334,11.206666666666665,9.99375,8.162083333333333,7.173750000000001,6.523333333333333,6.0425,5.660833333333334,5.4504166666666665
96.0,5.36375,5.29625,5.23125,5.182083333333334,5.1475,5.0825000000000005,5.619583333333334,6.749583333333334,8.3775,9.956666666666667,11.152916666666668,12.027083333333332,12.614583333333334,12.895833333333334,12.792499999999999,12.39875,11.693333333333333,10.397083333333333,8.255416666666667,7.09,6.31125,5.67625,5.19,4.796666666666666
97.0,4.49125,4.308333333333333,4.190416666666667,4.015833333333333,3.8862500000000004,3.9408333333333334,4.679166666666666,5.857500000000001,7.59125,9.2425,10.50625,11.356250000000001,11.784999999999998,11.909999999999998,11.772083333333333,11.395000000000001,10.7725,9.663333333333334,7.804166666666667,6.690416666666667,5.960833333333333,5.332083333333333,4.820833333333334,4.422083333333333
98.0,4.064166666666667,3.7558333333333334,3.543333333333333,3.4112500000000003,3.2708333333333335,3.2304166666666667,4.2283333333333335,5.52,7.2941666666666665,9.165000000000001,10.481250000000001,11.403333333333334,12.025416666666667,12.339999999999998,12.31875,12.037083333333333,11.440416666666666,10.192083333333333,8.094166666666666,6.9575000000000005,6.248333333333334,5.5375000000000005,4.899583333333333,4.4245833333333335
99.0,4.117916666666667,3.9225,3.7745833333333336,3.7541666666666664,3.815,3.890833333333333,4.742916666666667,6.03125,7.939583333333334,9.830833333333333,11.1625,12.0175,12.523333333333333,12.7475,12.676666666666668,12.349166666666667,11.721666666666666,10.576666666666666,8.86375,7.8325,7.144583333333333,6.48875,5.894583333333333,5.4004166666666675
100.0,4.939583333333333,4.590833333333333,4.366666666666666,4.230833333333333,4.069999999999999,4.034166666666667,4.850416666666667,6.09125,7.8620833333333335,9.4575,10.767916666666666,11.706666666666665,12.291666666666666,12.615833333333335,12.647083333333335,12.361666666666666,11.731250000000001,10.522916666666667,8.47,7.30125,6.635416666666667,5.932916666666666,5.327916666666667,4.888333333333334
101.0,4.495416666666666,4.155,3.845,3.61,3.43125,3.4499999999999997,4.585833333333333,6.05375,8.075416666666667,9.739583333333334,10.775,11.47125,11.905833333333334,12.134583333333333,12.092083333333335,11.737499999999999,11.124166666666667,10.122916666666667,8.299583333333333,7.140416666666667,6.553333333333334,6.069583333333334,5.679583333333333,5.2700000000000005
102.0,4.889166666666667,4.526666666666666,4.235833333333333,4.045833333333333,3.90625,3.9629166666666666,5.062916666666667,6.4675,8.365833333333333,10.010416666666666,11.201666666666668,11.998333333333333,12.550833333333335,12.814583333333333,12.806666666666667,12.5625,12.010833333333332,10.959583333333333,9.175833333333333,7.973333333333334,7.249583333333334,6.5754166666666665,5.935416666666666,5.46625
103.0,5.180833333333333,4.986666666666667,4.760416666666667,4.48625,4.25375,4.208333333333333,5.166666666666667,6.552499999999999,8.464583333333334,10.190833333333334,11.4525,12.293750000000001,12.816666666666668,13.044583333333334,12.995416666666666,12.691666666666668,12.222083333333332,11.282083333333333,9.347083333333332,7.989999999999999,7.322083333333333,6.618333333333333,6.0062500000000005,5.548750000000001
104.0,5.192916666666666,4.910833333333334,4.666666666666667,4.529166666666667,4.447916666666667,4.626666666666666,5.642500000000001,7.029583333333334,8.959583333333333,10.6075,11.809166666666668,12.72875,13.276666666666666,13.534999999999998,13.58375,13.345416666666667,12.759583333333333,11.7325,9.939166666666667,8.674166666666666,7.95625,7.270833333333333,6.658333333333332,6.180416666666666
105.0,5.829166666666667,5.499583333333334,5.2175,4.982083333333333,4.728333333333333,4.73125,6.03,7.504583333333333,9.45125,11.15875,12.415833333333333,13.295416666666668,13.83,14.121250000000002,14.059583333333334,13.684166666666668,13.044166666666667,11.912500000000001,9.934166666666668,8.464583333333334,7.677083333333333,6.9937499999999995,6.325,5.740833333333334
106.0,5.352083333333333,5.093333333333333,4.916666666666667,4.788333333333333,4.69625,4.80375,6.046666666666667,7.680416666666666,9.666666666666666,11.176666666666668,12.33875,13.229999999999999,13.783333333333333,14.049999999999999,13.984166666666667,13.668750000000001,13.051250000000001,11.950833333333334,9.897499999999999,8.338333333333333,7.550416666666667,6.779166666666666,6.095416666666666,5.567083333333334
107.0,5.176666666666667,4.842083333333333,4.584583333333334,4.46875,4.3925,4.5575,5.714583333333334,7.20625,9.310416666666667,11.069166666666666,12.480833333333335,13.350416666666668,13.793333333333335,14.012083333333335,13.98375,13.682083333333333,13.100833333333334,12.02625,10.02125,8.502083333333333,7.685833333333334,6.916250000000001,6.259583333333333,5.791250000000001
108.0,5.427916666666667,5.0808333333333335,4.800833333333333,4.62125,4.447916666666667,4.559166666666667,5.55,7.0874999999999995,8.984583333333333,10.601666666666667,11.918750000000001,12.848333333333334,13.385,13.582083333333335,13.464583333333332,13.079166666666666,12.372916666666667,11.20375,9.147916666666667,7.493333333333333,6.680833333333333,5.939583333333334,5.338333333333334,4.850833333333333
109.0,4.507083333333333,4.2629166666666665,4.1187499999999995,4.09,4.1000000000000005,4.382083333333333,5.477916666666666,6.956666666666667,8.906666666666666,10.522083333333333,11.769166666666665,12.652083333333332,13.21375,13.4975,13.505,13.202916666666667,12.654583333333333,11.659999999999998,9.8425,8.285,7.502916666666667,6.8116666666666665,6.233750000000001,5.763333333333333
110.0,5.3625,5.0304166666666665,4.762083333333334,4.509166666666666,4.255,4.506666666666667,5.803333333333334,7.416666666666667,9.51125,11.2575,12.549999999999999,13.480416666666665,14.062916666666666,14.362499999999999,14.352083333333333,14.079166666666666,13.487499999999999,12.375833333333333,10.247083333333332,8.447916666666666,7.566666666666666,6.769166666666667,6.104166666666667,5.535833333333334
111.0,5.090416666666667,4.788749999999999,4.552083333333333,4.352916666666666,4.193333333333333,4.620833333333334,6.097083333333334,7.838333333333334,10.0825,12.102083333333333,13.459583333333335,14.314166666666667,14.8775,15.157083333333333,15.073749999999999,14.718333333333334,14.017083333333334,12.800416666666665,10.57,8.622083333333334,7.770833333333333,7.022916666666667,6.394583333333333,5.9325
112.0,5.648333333333333,5.475416666666667,5.350833333333333,5.195833333333334,5.037916666666667,5.242500000000001,6.396250000000001,7.99875,10.065833333333332,11.957916666666668,13.349166666666667,14.300416666666665,14.872916666666667,15.114583333333334,15.019166666666665,14.689166666666667,14.108333333333334,13.077916666666667,11.2025,9.512916666666667,8.720416666666667,8.03,7.477083333333333,6.990416666666667
113.0,6.59,6.298333333333333,6.089583333333334,5.9120833333333325,5.785833333333333,6.10125,7.197916666666667,8.687083333333334,10.5975,12.305,13.52875,14.419583333333334,15.01,15.317916666666667,15.332500000000001,15.059166666666668,14.474583333333333,13.457916666666668,11.593333333333334,9.910833333333333,9.089583333333334,8.35125,7.68625,7.089583333333334
114.0,6.586666666666667,6.179166666666667,5.824583333333333,5.62,5.47375,5.8566666666666665,6.954583333333333,8.415000000000001,10.28,11.925416666666665,13.23375,14.133750000000001,14.694583333333334,14.978333333333333,14.975416666666666,14.725416666666668,14.179583333333333,13.239583333333334,11.492083333333333,9.799999999999999,9.00375,8.297083333333333,7.62125,7.067083333333334
115.0,6.646249999999999,6.386666666666667,6.210833333333333,6.055416666666667,5.902083333333334,6.1987499999999995,7.220833333333334,8.62875,10.246666666666666,11.6425,12.808749999999998,13.626666666666667,14.069583333333334,14.315,14.310833333333333,14.022916666666667,13.439583333333333,12.542499999999999,10.871250000000002,9.061666666666666,8.287916666666666,7.638750000000001,7.047916666666667,6.559583333333333
116.0,6.138749999999999,5.7629166666666665,5.516666666666667,5.327083333333333,5.1975,5.41375,6.287083333333334,7.708333333333333,9.351666666666667,10.793750000000001,11.90125,12.686666666666667,13.212083333333332,13.495,13.509166666666667,13.255416666666667,12.659583333333332,11.761666666666665,10.215,8.4975,7.690833333333334,6.995416666666666,6.411666666666666,5.939166666666666
117.0,5.557083333333334,5.209166666666667,4.906666666666667,4.694166666666667,4.567916666666666,5.005,6.190833333333334,7.785,9.602916666666667,10.999166666666667,11.995416666666666,12.7125,13.1825,13.389583333333334,13.3825,13.141666666666666,12.635,11.768333333333333,10.290833333333333,8.691666666666666,8.007083333333334,7.46375,7.01875,6.7025
118.0,6.51875,6.416666666666667,6.2725,6.1325,5.954583333333333,6.197083333333333,7.04625,8.372083333333334,9.850416666666666,11.184166666666668,12.155416666666667,12.775416666666667,13.274583333333332,13.534166666666666,13.4975,13.226666666666667,12.697083333333333,11.814583333333333,10.437083333333334,8.945,8.077083333333333,7.399166666666667,6.908333333333334,6.504583333333334
119.0,6.128333333333334,5.858750000000001,5.65375,5.439583333333334,5.27625,5.59,6.465416666666666,7.833333333333333,9.344166666666666,10.538333333333334,11.485833333333334,12.265,12.847499999999998,13.163333333333334,13.191250000000002,12.96375,12.500833333333333,11.764166666666666,10.384583333333333,8.6725,7.98875,7.437083333333334,6.926666666666667,6.50125
120.0,6.092083333333334,5.745416666666667,5.478333333333333,5.24125,5.109166666666667,5.595,6.63,8.199583333333333,9.814166666666667,11.129583333333334,12.15875,12.92375,13.434166666666668,13.689166666666667,13.707083333333335,13.539583333333333,13.0875,12.275833333333333,10.799166666666666,9.10125,8.362083333333333,7.761666666666667,7.16125,6.65125
121.0,6.2725,6.0058333333333325,5.863333333333333,5.760833333333333,5.641249999999999,6.12125,7.217916666666667,8.957916666666668,10.687916666666666,12.037916666666668,13.015833333333333,13.677916666666667,14.065416666666666,14.167916666666665,14.043333333333335,13.675416666666665,13.08625,12.258333333333333,10.863333333333335,9.224583333333333,8.524583333333334,7.919999999999999,7.4054166666666665,7.0249999999999995
122.0,6.699166666666667,6.395833333333333,6.148333333333333,5.992083333333333,5.855416666666667,6.37625,7.432083333333334,8.968333333333334,10.629583333333334,11.90625,12.877916666666666,13.587916666666667,14.085416666666667,14.2725,14.187916666666666,13.864583333333334,13.34125,12.561666666666667,11.225833333333334,9.477083333333333,8.60375,7.90375,7.263750000000001,6.704999999999999
123.0,6.333333333333333,6.1049999999999995,5.99625,5.88,5.709166666666667,6.209166666666667,7.35125,8.945833333333333,10.545416666666666,11.895000000000001,12.896666666666667,13.688333333333333,14.215833333333334,14.458333333333334,14.472083333333332,14.185,13.642916666666666,12.752083333333333,11.3125,9.460833333333333,8.565416666666666,7.92625,7.415,6.959583333333334
124.0,6.614166666666667,6.353750000000001,6.102916666666666,5.905833333333334,5.784166666666667,6.34125,7.38625,8.91125,10.5525,11.809583333333334,12.749583333333334,13.479999999999999,14.001666666666667,14.320833333333333,14.425833333333335,14.267916666666666,13.806666666666667,12.985,11.604583333333332,9.829583333333334,8.97875,8.297916666666667,7.6433333333333335,7.1258333333333335
125.0,6.7,6.420000000000001,6.224166666666666,6.1258333333333335,6.064583333333334,6.747916666666666,7.935,9.492083333333333,11.145833333333334,12.499166666666667,13.620416666666666,14.496666666666668,15.085,15.362083333333333,15.315833333333332,15.009166666666667,14.46625,13.672916666666666,12.275,10.433333333333334,9.467083333333333,8.77875,8.1425,7.6275
126.0,7.215,6.902916666666667,6.661666666666666,6.394583333333333,6.15625,6.970416666666666,8.229166666666666,9.803333333333333,11.507916666666667,12.9375,14.002083333333333,14.760416666666666,15.254583333333334,15.5,15.458333333333334,15.174583333333333,14.628333333333332,13.765416666666667,12.309166666666668,10.4275,9.495416666666666,8.797083333333333,8.18125,7.752083333333334
127.0,7.464166666666666,7.229583333333333,7.0825,6.98875,6.889166666666667,7.5370833333333325,8.664583333333333,10.2325,11.899166666666666,13.38375,14.451666666666666,15.265416666666667,15.823749999999999,16.130416666666665,16.148333333333333,15.977083333333333,15.550416666666665,14.728333333333333,13.08375,10.9375,9.945833333333333,9.306666666666667,8.624583333333334,8.017916666666666
128.0,7.557083333333334,7.289166666666667,7.105416666666667,6.966666666666666,6.935,7.674166666666667,8.805416666666668,10.295833333333333,11.88,13.192916666666667,14.275833333333333,14.981250000000001,15.42125,15.665416666666667,15.688749999999999,15.438333333333333,14.9325,14.206249999999999,12.971666666666666,11.311666666666667,10.364583333333334,9.685,9.075416666666667,8.568333333333333
129.0,8.11125,7.763333333333333,7.4695833333333335,7.159583333333334,7.045833333333333,7.854583333333333,9.052916666666667,10.777083333333332,12.49,13.863750000000001,14.89875,15.643333333333333,16.091666666666665,16.345833333333335,16.320833333333333,16.05,15.599583333333333,14.857083333333334,13.557083333333333,11.78375,10.895000000000001,10.311666666666666,9.706666666666667,9.067916666666667
130.0,8.6,8.292083333333332,8.038333333333332,7.792083333333333,7.61375,8.374166666666666,9.616249999999999,11.245,12.828333333333333,14.122916666666667,15.159583333333332,15.935416666666667,16.408333333333335,16.659166666666668,16.65458333333333,16.442916666666665,15.979999999999999,15.204166666666666,13.882083333333334,12.04875,11.0075,10.253333333333332,9.53875,8.94
131.0,8.417083333333332,7.952916666666667,7.625,7.435,7.39875,8.312083333333334,9.596666666666666,11.254166666666668,12.902916666666668,14.1925,15.130833333333333,15.789583333333333,16.21291666666667,16.405416666666667,16.305416666666666,16.020833333333332,15.520416666666668,14.697083333333333,13.307916666666666,11.417916666666668,10.318333333333333,9.576666666666666,8.859583333333333,8.203750000000001
132.0,7.68625,7.285833333333334,6.992916666666666,6.802916666666667,6.764166666666667,7.654583333333334,8.897083333333333,10.518333333333333,12.16625,13.505416666666667,14.490416666666667,15.172916666666666,15.55375,15.719583333333333,15.688333333333333,15.454166666666666,14.967083333333333,14.167916666666665,12.8275,10.915,9.77875,9.0675,8.415416666666667,7.895
133.0,7.464166666666667,7.132083333333334,6.872083333333333,6.654166666666666,6.565416666666667,7.425833333333333,8.739583333333334,10.470833333333333,12.023333333333333,13.301666666666668,14.375833333333333,15.176666666666668,15.695833333333333,15.926666666666668,15.911666666666667,15.699166666666665,15.251249999999999,14.441250000000002,13.123750000000001,11.180833333333334,9.9675,9.13875,8.421666666666667,7.86625
134.0,7.425,7.12375,6.923749999999999,6.764583333333333,6.654583333333334,7.4174999999999995,8.642916666666666,10.244583333333333,11.764583333333334,13.055833333333334,14.064583333333333,14.82125,15.327916666666667,15.519583333333332,15.42125,15.072083333333333,14.556666666666667,13.810416666666667,12.561666666666667,10.692083333333334,9.61125,8.992083333333333,8.46625,8.040416666666667
135.0,7.6675,7.326250000000001,7.099583333333334,6.910833333333334,6.8625,7.583749999999999,8.72125,10.246666666666666,11.686666666666667,12.911666666666667,13.969999999999999,14.830833333333333,15.495416666666666,15.906666666666666,16.029166666666665,15.914583333333333,15.543333333333335,14.85,13.643333333333333,11.705833333333333,10.513333333333334,9.803749999999999,9.200833333333334,8.670833333333333
136.0,8.254166666666666,7.865416666666667,7.49625,7.328333333333333,7.451666666666667,8.514583333333333,9.749166666666666,11.445416666666667,12.835416666666667,13.854999999999999,14.711666666666666,15.420416666666668,15.926666666666668,16.18916666666667,16.143333333333334,15.846666666666666,15.327083333333334,14.59125,13.429583333333333,11.725,10.60125,9.939583333333333,9.284583333333332,8.71875
137.0,8.344166666666666,8.07875,7.863333333333333,7.670416666666667,7.740833333333334,8.640416666666667,9.708333333333334,11.167083333333332,12.460416666666667,13.517916666666666,14.419583333333334,15.121250000000002,15.642083333333334,15.956249999999999,15.985416666666666,15.705,15.214583333333332,14.541666666666666,13.550833333333332,12.112083333333333,11.067916666666667,10.336666666666668,9.680416666666666,9.055416666666668
138.0,8.569166666666666,8.153333333333334,7.84375,7.633333333333333,7.609166666666667,8.700416666666667,10.000833333333334,11.725000000000001,13.226666666666667,14.338333333333333,15.224166666666667,15.9125,16.378333333333334,16.609583333333333,16.551666666666666,16.275000000000002,15.721666666666666,14.987916666666665,13.885833333333332,12.205,10.997083333333334,10.327083333333333,9.742083333333333,9.245
139.0,8.860416666666667,8.52125,8.242916666666668,8.05125,8.057916666666667,9.0775,10.344583333333334,11.9775,13.325833333333334,14.436250000000001,15.362083333333333,15.997083333333334,16.412499999999998,16.687083333333334,16.676666666666666,16.499583333333334,16.1,15.423333333333334,14.326666666666666,12.5025,11.314166666666667,10.682916666666666,10.049166666666666,9.505
140.0,9.07,8.740416666666667,8.41,8.0975,8.04125,9.02875,10.29625,12.067083333333334,13.621250000000002,14.864166666666668,15.788333333333334,16.534583333333334,17.025833333333335,17.189583333333335,17.112083333333334,16.954583333333336,16.617083333333333,15.975,14.817083333333334,13.022916666666667,11.737499999999999,10.935,10.15125,9.504583333333334
141.0,8.959166666666667,8.571250000000001,8.232083333333334,7.935,8.006666666666666,9.112916666666667,10.433333333333334,12.215416666666668,13.773333333333333,14.90125,15.728333333333333,16.372083333333332,16.851666666666667,17.157083333333333,17.16541666666667,16.92875,16.515,15.853333333333333,14.63125,12.774583333333332,11.4975,10.814166666666667,10.1825,9.6525
142.0,9.269166666666667,8.986666666666666,8.7775,8.555416666666668,8.574583333333333,9.483333333333333,10.654166666666667,12.294166666666667,13.8725,15.200833333333334,16.15625,16.864583333333332,17.359583333333333,17.616666666666667,17.63,17.477916666666665,17.064583333333335,16.316666666666666,15.044166666666667,13.072083333333333,11.68,10.968333333333334,10.293750000000001,9.659166666666666
143.0,9.1175,8.723333333333333,8.475416666666666,8.345,8.397499999999999,9.35,10.668750000000001,12.305833333333332,13.749583333333334,14.955416666666666,15.999166666666667,16.669166666666666,17.105833333333333,17.3625,17.382083333333334,17.167916666666667,16.726666666666667,16.017916666666668,14.875,13.075833333333334,11.78625,11.123750000000001,10.482916666666666,9.900833333333333
144.0,9.38875,8.92125,8.487499999999999,8.164166666666667,8.2575,9.455,10.862083333333333,12.601666666666667,14.047916666666666,15.160833333333334,16.07,16.762083333333333,17.227083333333333,17.508333333333333,17.62375,17.50375,17.08625,16.362916666666667,15.219999999999999,13.41375,12.004166666666668,11.1875,10.445833333333333,9.773333333333333
145.0,9.207916666666668,8.777083333333334,8.430416666666668,8.15125,8.24,9.323333333333332,10.72125,12.475,14.07125,15.313749999999999,16.325,17.0825,17.6375,17.984583333333333,18.120416666666667,17.96875,17.484166666666667,16.718333333333334,15.491666666666667,13.619166666666667,12.185833333333333,11.432916666666666,10.790833333333333,10.18875
146.0,9.668333333333333,9.221666666666666,8.832083333333333,8.4725,8.542083333333332,9.657083333333334,10.97375,12.772916666666667,14.185416666666667,15.284166666666666,16.243333333333336,16.986666666666668,17.436666666666667,17.690416666666668,17.66625,17.377916666666668,16.909166666666668,16.195,15.095833333333333,13.390833333333333,12.002083333333333,11.285833333333334,10.665416666666667,10.10375
147.0,9.619583333333333,9.27125,9.01,8.790833333333333,8.945416666666667,9.97625,11.26375,12.856666666666667,14.177916666666667,15.16125,16.05125,16.783333333333335,17.31083333333333,17.6525,17.785416666666666,17.62375,17.202916666666667,16.56083333333333,15.552916666666667,13.800833333333335,12.46875,11.82125,11.190416666666666,10.643333333333333
148.0,10.194583333333334,9.78625,9.402083333333334,9.14125,9.250833333333334,10.08875,11.315,12.805416666666666,14.113333333333335,15.26375,16.306250000000002,17.131249999999998,17.644166666666667,17.9075,17.914583333333333,17.7425,17.37875,16.71375,15.611666666666666,13.914583333333333,12.50625,11.714166666666666,10.955,10.307083333333333
149.0,9.7425,9.298333333333334,8.959999999999999,8.708333333333334,8.863333333333333,9.897083333333333,11.135833333333332,12.649166666666666,14.056666666666667,15.263333333333334,16.220833333333335,16.868750000000002,17.242916666666666,17.37333333333333,17.29041666666667,17.079166666666666,16.749583333333334,16.19,15.199166666666668,13.516666666666666,11.998750000000001,11.23375,10.606250000000001,10.12125
150.0,9.668750000000001,9.304583333333333,8.987916666666667,8.711666666666668,8.877916666666666,9.897916666666667,11.224583333333333,12.78375,14.115,15.194166666666666,16.122916666666665,16.88416666666667,17.455833333333334,17.68625,17.661666666666665,17.427083333333332,16.980833333333333,16.287916666666668,15.214166666666666,13.522916666666667,12.09625,11.338333333333333,10.644583333333333,10.010416666666666
151.0,9.51125,9.120416666666666,8.847083333333334,8.634583333333333,8.904166666666667,10.115416666666667,11.521666666666667,13.207916666666668,14.664166666666667,15.872083333333334,16.884583333333335,17.61916666666667,18.109166666666667,18.407083333333333,18.44875,18.27,17.904166666666665,17.255416666666665,16.172083333333333,14.305833333333332,12.67875,11.82875,11.023333333333333,10.344583333333334
152.0,9.746666666666668,9.262500000000001,8.832083333333333,8.570833333333333,8.893749999999999,10.218333333333334,11.667916666666665,13.579583333333334,15.077916666666667,16.226666666666667,17.163333333333334,17.870416666666667,18.23875,18.282916666666665,18.232916666666668,18.1475,17.86,17.230833333333333,16.21375,14.570833333333333,13.173333333333334,12.500416666666666,11.889166666666666,11.342916666666667
153.0,10.873333333333333,10.496666666666666,10.230416666666667,10.031666666666666,10.232083333333334,11.312916666666666,12.599166666666667,14.332916666666668,15.882083333333334,17.13625,18.135833333333334,18.92625,19.425416666666667,19.660416666666666,19.560416666666665,19.232499999999998,18.7275,18.070833333333333,17.045833333333334,15.244583333333333,13.671666666666667,12.825000000000001,12.041666666666666,11.29625
154.0,10.635,10.099583333333333,9.679166666666665,9.3225,9.490416666666667,10.724583333333333,12.106666666666667,13.81,15.245416666666666,16.49625,17.550833333333333,18.366249999999997,18.942916666666665,19.255416666666665,19.27125,18.982499999999998,18.423750000000002,17.61375,16.430833333333332,14.57,12.931666666666667,12.028333333333334,11.214583333333332,10.512083333333333
155.0,9.968333333333334,9.547083333333333,9.247916666666667,9.114166666666668,9.44125,10.407916666666667,11.674999999999999,13.176250000000001,14.494583333333333,15.606666666666667,16.450416666666666,17.048750000000002,17.47458333333333,17.7425,17.83125,17.651666666666667,17.227083333333333,16.540833333333335,15.515,13.97625,12.573333333333332,11.857916666666668,11.22625,10.674166666666666
156.0,10.241666666666667,9.915416666666667,9.628333333333332,9.401666666666666,9.564166666666667,10.39875,11.54625,13.024583333333334,14.507083333333334,15.676250000000001,16.61916666666667,17.359166666666667,17.802083333333332,17.95958333333333,17.887083333333333,17.628333333333334,17.176666666666666,16.493333333333332,15.433333333333332,13.75625,12.179166666666667,11.448749999999999,10.834166666666667,10.290000000000001
157.0,9.86,9.449166666666667,9.09375,8.832083333333333,9.05125,10.081249999999999,11.377083333333333,12.870416666666666,14.074583333333335,15.104583333333332,15.990416666666667,16.682916666666667,17.15041666666667,17.419166666666666,17.482916666666668,17.357499999999998,17.054166666666667,16.50875,15.59375,13.979583333333332,12.4425,11.707916666666668,11.108333333333334,10.616249999999999
158.0,10.2025,9.828333333333333,9.524583333333334,9.240833333333333,9.49375,10.496666666666668,11.869583333333333,13.345833333333333,14.633333333333333,15.74125,16.69,17.445,17.97458333333333,18.296666666666667,18.362916666666667,18.16208333333333,17.737916666666667,17.085416666666667,16.035416666666666,14.346666666666666,12.815416666666666,12.075416666666667,11.352916666666665,10.692083333333334
159.0,10.2075,9.802083333333334,9.441666666666666,9.177083333333334,9.4825,10.586666666666666,11.915833333333333,13.653333333333334,15.140416666666667,16.331666666666667,17.2725,17.96708333333333,18.479166666666668,18.69625,18.591666666666665,18.319166666666668,17.938333333333333,17.361666666666668,16.372083333333332,14.623333333333333,12.957500000000001,12.160833333333334,11.457916666666668,10.819166666666668
160.0,10.265416666666667,9.847083333333334,9.570833333333333,9.34875,9.706249999999999,10.930416666666666,12.387083333333335,14.121250000000002,15.495,16.574166666666667,17.45625,18.207916666666666,18.750833333333333,19.032083333333333,19.070416666666667,18.894166666666667,18.46375,17.772083333333335,16.684166666666666,14.93125,13.286666666666667,12.490833333333333,11.790833333333333,11.1725
