JDay,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
273,0,0,0,0,0,0,8.336086957,43.02347826,86.08347826,126.306087,159.2486957,162.7821739,155.8943478,135.8173913,108.0926087,70.04652174,32.77304348,4.916521739,0,0,0,0,0,0
274,0,0,0,0,0,0,7.532608696,40.96043478,81.91130435,120.5565217,139.5169565,148.1569565,140.8373913,130.1269565,107.0104348,69.22913043,31.60173913,4.130869565,0,0,0,0,0,0
275,0,0,0,0,0,0,6.530434783,41.12652174,83.18565217,123.5508696,148.4352174,163.6630435,152.0182609,139.7030435,110.8821739,75.00826087,32.73565217,3.856086957,0,0,0,0,0,0
276,0,0,0,0,0,0,6.352608696,41.50826087,88.66956522,131.886087,154.556087,160.6456522,158.7943478,143.8069565,116.2165217,75.13608696,33.34695652,3.512608696,0,0,0,0,0,0
277,0,0,0,0,0,0,5.851304348,38.67086957,86.71521739,125.9991304,147.1352174,158.376087,153.6369565,140.0591304,116.9443478,76.34521739,32.60913043,2.925217391,0,0,0,0,0,0
278,0,0,0,0,0,0,5.22173913,37.96043478,80.95304348,118.3169565,137.2778261,147.4334783,146.4973913,127.4521739,103.0547826,64.63478261,28.98130435,2.349565217,0,0,0,0,0,0
279,0,0,0,0,0,0,4.552173913,37.66521739,78.27304348,114.9782609,142.9634783,156.9143478,149.9952174,136.7226087,109.2452174,67.47565217,27.68695652,2.140869565,0,0,0,0,0,0
280,0,0,0,0,0,0,4.302173913,38.00086957,78.1026087,117.716087,142.5386957,149.9517391,144.906087,124.2273913,96.80521739,58.86565217,24.12956522,1.694782609,0,0,0,0,0,0
281,0,0,0,0,0,0,3.899565217,34.80347826,75.97130435,116.1982609,143.1269565,156.1582609,148.2308696,127.0491304,100.5386957,63.26478261,24.97782609,1.334782609,0,0,0,0,0,0
282,0,0,0,0,0,0,3.511304348,37.08521739,75.99043478,116.8604348,140.1765217,152.7873913,152.2852174,130.043913,98.65521739,62.08869565,25.26391304,0.419565217,0,0,0,0,0,0
283,0,0,0,0,0,0,3.310869565,38.29826087,85.44826087,127.9265217,151.2826087,160.3917391,160.5595652,135.5052174,107.0965217,65.0126087,24.91565217,0,0,0,0,0,0,0
284,0,0,0,0,0,0,2.835217391,31.18695652,72.59347826,111.7069565,138.9821739,152.3608696,141.753913,121.3847826,92.9626087,57.77086957,21.25565217,0,0,0,0,0,0,0
285,0,0,0,0,0,0,2.325217391,31.22434783,71.20347826,113.4730435,138.4073913,151.0608696,148.2473913,125.3621739,94.63130435,56.17695652,18.90478261,0,0,0,0,0,0,0
286,0,0,0,0,0,0,1.863043478,26.99521739,55.05478261,85.87869565,110.8808696,123.8356522,123.6595652,110.233913,84.17173913,50.91782609,17.43652174,0,0,0,0,0,0,0
287,0,0,0,0,0,0,1.7,25.14608696,52.90782609,83.26869565,106.2613043,117.8182609,109.106087,96.28565217,72.72086957,43.68695652,13.41869565,0,0,0,0,0,0,0
288,0,0,0,0,0,0,1.437391304,25.88086957,60.97869565,94.02217391,122.706087,133.4169565,125.3952174,110.5343478,85.68608696,53.4673913,16.55304348,0,0,0,0,0,0,0
289,0,0,0,0,0,0,1.28173913,24.63521739,61.77782609,96.09391304,123.416087,133.7873913,127.6034783,116.566087,88.39869565,50.5073913,14.28782609,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0.657391304,27.75695652,70.87347826,112.4582609,138.4113043,148.926087,141.2478261,122.9143478,92.04434783,54.06130435,15.36913043,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,25.79826087,60.94217391,96.42347826,125.3726087,136.8256522,132.403913,110.3617391,80.39347826,46.06826087,12.06347826,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,25.9626087,62.0273913,104.4013043,128.986087,138.8478261,128.4586957,109.8786957,82.81695652,46.53521739,11.68913043,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,21.53304348,57.22347826,91.67652174,118.566087,130.0747826,127.4608696,105.776087,76.96086957,43.37869565,10.06826087,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,20.35478261,53.30130435,86.38173913,110.4417391,126.2195652,120.656087,102.2908696,73.17565217,38.4426087,9.344782609,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,21.49217391,57.9973913,95.98782609,120.3647826,132.2269565,123.2465217,99.52043478,73.27695652,39.23608696,8.552608696,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,18.70173913,56.44347826,90.76130435,118.2130435,129.9291304,122.0173913,102.9134783,72.94826087,38.85695652,7.843913043,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,17.47130435,50.92347826,83.01043478,105.9917391,113.7565217,107.4086957,92.03,66.04782609,33.76043478,6.739565217,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,15.66608696,47.50608696,84.20304348,110.0173913,120.5569565,115.0665217,99.26695652,71.76043478,37.87043478,6.251304348,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,14.09043478,41.76608696,73.5373913,92.9226087,108.4617391,105.4334783,87.02956522,62.70608696,32.39,5.71,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,15.28043478,50.39086957,86.74173913,114.6365217,124.2126087,118.6713043,95.85652174,70.39652174,36.41695652,5.408695652,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,13.74217391,47.32217391,81.32565217,106.566087,121.6595652,114.5491304,93.50695652,68.03695652,34.14130435,4.94826087,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,12.71956522,42.72391304,76.33173913,99.9826087,109.8534783,102.9513043,86.94782609,60.06695652,29.47347826,3.995652174,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,11.68869565,40.98956522,72.6326087,94.48304348,108.0269565,100.7282609,84.2373913,58.99956522,26.97434783,3.646956522,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,10.07347826,36.13347826,72.23304348,92.44521739,107.3478261,99.31782609,86.3,58.65347826,28.22086957,3.334782609,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,9.545217391,41.78695652,76.92347826,103.3456522,115.1017391,111.2213043,100.34,71.68086957,32.6773913,3.181304348,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,8.781304348,37.91434783,70.61130435,89.71391304,103.9013043,95.15565217,77.46565217,53.4373913,23.46652174,2.227391304,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,8.182608696,39.36130435,73.91,98.72347826,106.2021739,100.7469565,84.83173913,60.14521739,26.49652174,2.306086957,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,7.425217391,41.58652174,79.43304348,107.07,115.683913,108.27,85.87565217,59.14217391,24.79304348,2.090869565,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,6.383043478,33.91086957,65.37695652,87.54130435,96.05217391,91.92391304,72.96478261,51.03608696,21.92304348,1.63826087,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,5.949130435,36.29478261,67.29086957,89.51217391,96.59043478,90.32391304,74.25869565,50.72043478,21.24869565,1.480434783,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,5.283913043,36.20086957,65.18086957,88.91391304,101.0095652,92.28956522,74.25434783,48.38652174,19.55782609,1.214782609,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,4.512173913,26.86913043,50.48,67.3726087,76.62173913,74.3173913,59.4126087,38.82,18.07956522,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,4.510869565,33.84217391,63.85347826,83.49347826,95.85869565,88.76043478,71.32217391,46.53391304,19.71565217,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,3.740434783,29.24043478,54.71,75.5373913,88.09521739,85.16043478,66.16913043,43.35521739,17.19086957,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,3.284782609,28.33217391,52.67521739,73.42913043,85.37565217,77.97869565,64.68826087,42.24217391,16.79130435,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,3.187826087,30.33608696,64.99434783,90.26434783,102.0352174,99.67695652,78.20217391,51.37,20.24565217,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,2.864782609,29.83173913,60.05391304,84.17565217,92.08217391,90.87478261,72.59043478,46.06391304,18.20391304,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,2.48,25.48130435,54.30347826,70.36043478,81.31304348,76.86652174,66.44086957,43.04521739,16.93434783,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,2.233913043,27.02043478,57.5273913,76.94695652,89.96347826,87.30043478,72.05695652,46.55478261,17.02782609,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,1.753043478,25.21086957,50.35478261,67.13130435,78.77608696,73.84086957,59.41826087,35.24217391,14.28956522,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,1.628695652,22.35391304,47.70086957,69.68478261,80.48478261,76.70347826,57.58347826,35.52565217,12.98478261,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,1.429130435,21.93391304,51.00434783,70.98913043,78.21565217,71.29956522,56.81869565,33.2,12.12043478,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0.98,23.07391304,50.18782609,72.08913043,80.33782609,80.7573913,68.36565217,43.34652174,12.52130435,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,19.94695652,44.44956522,60.50304348,69.8373913,67.90869565,57.07391304,36.27608696,11.25478261,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,18.08826087,37.77826087,53.41695652,60.13304348,56.71217391,46.04304348,30.68956522,9.346086957,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,17.80565217,38.65521739,53.49434783,60.52913043,60.68130435,48.13217391,30.24695652,9.591304348,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,17.60434783,42.29173913,68.30695652,76.62130435,75.20391304,61.62217391,38.10826087,11.03130435,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,15.40826087,37.32782609,56.09478261,67.40565217,70.80434783,57.50391304,35.83304348,9.866521739,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,17.52043478,44.32130435,65.52347826,76.40043478,73.90652174,58.50956522,34.37086957,9.160434783,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,17.02565217,45.44,71.32391304,80.3973913,79.21,61.18956522,35.57086957,9.173043478,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,13.34391304,35.51130435,55.84086957,67.04913043,66.16304348,53.01782609,31.46,8.492173913,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,14.26347826,42.02130435,62.59130435,72.67086957,70.22782609,53.69913043,31.31652174,7.753478261,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,12.93478261,37.12565217,55.30565217,68.29,65.59173913,50.05347826,30.96173913,7.769130435,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,13.32434783,42.74913043,60.44043478,76.1626087,73.77869565,56.65086957,34.42869565,7.85173913,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,11.0873913,36.59521739,51.38869565,63.50565217,62.76217391,49.66043478,32.23521739,7.054347826,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,11.5626087,43.03695652,64.81130435,81.76130435,78.08695652,58.13869565,34.75826087,7.447391304,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,10.2873913,33.32086957,51.87521739,63.14217391,64.68478261,52.21086957,31.22826087,7.03173913,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,9.833478261,35.37652174,56.42478261,65.21130435,66.54,48.33478261,29.96782609,6.506956522,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,9.346521739,33.28130435,51.60478261,68.18347826,63.85434783,51.05782609,28.82391304,6.526956522,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,8.224347826,34.54913043,53.47217391,70.87391304,67.26173913,54.36695652,31.54608696,6.48826087,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,7.943043478,33.56826087,49.81782609,64.90826087,63.63695652,51.38478261,30.90173913,6.545652174,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,8.586956522,35.0026087,58.63173913,65.13695652,68.37782609,51.72391304,29.84086957,6.899565217,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,8.380434783,37.69521739,62.47608696,77.96217391,77.74086957,61.16782609,35.34695652,6.934347826,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,7.446086957,32.71086957,51.54652174,68.71434783,68.04,53.94565217,30.60608696,6.684782609,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,6.980869565,31.73521739,47.99913043,58.5526087,58.04391304,47.18695652,27.14913043,5.970869565,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,6.599130435,31.72956522,51.94521739,63.97304348,63.92913043,49.22347826,29.73086957,6.033913043,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,5.55826087,26.68130435,42.13347826,53.87826087,51.58086957,41.56304348,23.39347826,5.800434783,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,5.688695652,28.11,45.43304348,56.28826087,56.53043478,43.62130435,24.64521739,5.547391304,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,5.446086957,28.71695652,46.34478261,56.8,57.09608696,44.40347826,26.43565217,5.822608696,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,5.295217391,29.59130435,45.01173913,60.17217391,61.17826087,50.41782609,27.87304348,5.787826087,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,5.099565217,28.60565217,50.65173913,67.3226087,68.60565217,52.50869565,29.19913043,6.333043478,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,4.997826087,29.94608696,50.85304348,62.90478261,63.29347826,48.20347826,28.00217391,6.493478261,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,4.80826087,26.78434783,51.16217391,61.17347826,62.17173913,48.99,28.40608696,6.038695652,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,4.786521739,29.15913043,52.47478261,65.97043478,65.2926087,49.41347826,27.7273913,6.277391304,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,4.333478261,26.38869565,43.1073913,52.52043478,52.05217391,40.17,23.42826087,5.914782609,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,4.182608696,28.08347826,43.96434783,55.77608696,58.12478261,47.38695652,28.53608696,6.776086957,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,3.975652174,24.9273913,39.99478261,51.32217391,49.02695652,39.8973913,24.08478261,5.85173913,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,3.976086957,25.92043478,42.04869565,52.16478261,50.89608696,41.82347826,24.77304348,6.79,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,3.63173913,24.49304348,39.4626087,52.96695652,51.48304348,43.4426087,27.15695652,6.911304348,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,3.914347826,26.8526087,49.17565217,61.37086957,60.07652174,45.92869565,29.02347826,6.924782609,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,3.898695652,26.47173913,41.86869565,55.83217391,54.11043478,42.97086957,27.00130435,7.34826087,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,4.405217391,29.55217391,55.19652174,70.91086957,72.25391304,57.52086957,36.23652174,8.999130435,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,3.580434783,25.40304348,45.46043478,61.32913043,62.57217391,50.95913043,32.56565217,8.306086957,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,3.866086957,25.77434783,40.82782609,51.23521739,53.97043478,43.12826087,26.22956522,7.95826087,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,3.81826087,26.58391304,43.64130435,56.92086957,55.82304348,44.92869565,27.5826087,8.747391304,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,3.536,23.676,37.734,49.716,51.05,42.336,32.034,8.42,0,0,0,0,0,0,0,0
